season,round,constructorId,position,points,wins,points_after_race,wins_after_race,position_after_race
2017,11,toro_rosso,6,39.0,0,33.0,0.0,6.0
2017,11,haas,7,29.0,0,29.0,0.0,7.0
2017,11,renault,8,26.0,0,26.0,0.0,8.0
2017,11,mclaren,9,11.0,0,2.0,0.0,10.0
2017,11,sauber,10,5.0,0,5.0,0.0,9.0
2017,12,mercedes,1,392.0,7,357.0,6.0,1.0
2017,12,ferrari,2,348.0,4,318.0,4.0,2.0
2017,12,red_bull,3,199.0,1,184.0,1.0,3.0
2017,12,force_india,4,103.0,0,101.0,0.0,4.0
2017,12,williams,5,45.0,0,41.0,0.0,5.0
2017,12,toro_rosso,6,40.0,0,39.0,0.0,6.0
2017,12,haas,7,35.0,0,29.0,0.0,7.0
2017,12,renault,8,34.0,0,26.0,0.0,8.0
2017,12,mclaren,9,11.0,0,11.0,0.0,9.0
2017,12,sauber,10,5.0,0,5.0,0.0,10.0
2017,13,mercedes,1,435.0,8,392.0,7.0,1.0
2017,13,ferrari,2,373.0,4,348.0,4.0,2.0
2017,13,red_bull,3,212.0,1,199.0,1.0,3.0
2017,13,force_india,4,113.0,0,103.0,0.0,4.0
2017,13,williams,5,55.0,0,45.0,0.0,5.0
2017,13,toro_rosso,6,40.0,0,40.0,0.0,6.0
2017,13,haas,7,35.0,0,35.0,0.0,7.0
2017,13,renault,8,34.0,0,34.0,0.0,8.0
2017,13,mclaren,9,11.0,0,11.0,0.0,9.0
2017,13,sauber,10,5.0,0,5.0,0.0,10.0
2017,14,mercedes,1,475.0,9,435.0,8.0,1.0
2017,14,ferrari,2,373.0,4,373.0,4.0,2.0
2017,14,red_bull,3,230.0,1,212.0,1.0,3.0
2017,14,force_india,4,124.0,0,113.0,0.0,4.0
2017,14,williams,5,59.0,0,55.0,0.0,5.0
2017,14,toro_rosso,6,52.0,0,40.0,0.0,6.0
2017,14,renault,7,42.0,0,34.0,0.0,8.0
2017,14,haas,8,37.0,0,35.0,0.0,7.0
2017,14,mclaren,9,17.0,0,11.0,0.0,9.0
2017,14,sauber,10,5.0,0,5.0,0.0,10.0
2017,15,mercedes,1,503.0,9,475.0,9.0,1.0
2017,15,ferrari,2,385.0,4,373.0,4.0,2.0
2017,15,red_bull,3,270.0,2,230.0,1.0,3.0
2017,15,force_india,4,133.0,0,124.0,0.0,4.0
2017,15,williams,5,65.0,0,59.0,0.0,5.0
2017,15,toro_rosso,6,52.0,0,52.0,0.0,6.0
2017,15,renault,7,42.0,0,42.0,0.0,7.0
2017,15,haas,8,37.0,0,37.0,0.0,8.0
2017,15,mclaren,9,23.0,0,17.0,0.0,9.0
2017,15,sauber,10,5.0,0,5.0,0.0,10.0
2017,16,mercedes,1,540.0,10,503.0,9.0,1.0
2017,16,ferrari,2,395.0,4,385.0,4.0,2.0
2017,16,red_bull,3,303.0,2,270.0,2.0,3.0
2017,16,force_india,4,147.0,0,133.0,0.0,4.0
2017,16,williams,5,66.0,0,65.0,0.0,5.0
2017,16,toro_rosso,6,52.0,0,52.0,0.0,6.0
2017,16,haas,7,43.0,0,37.0,0.0,8.0
2017,16,renault,8,42.0,0,42.0,0.0,7.0
2017,16,mclaren,9,23.0,0,23.0,0.0,9.0
2017,16,sauber,10,5.0,0,5.0,0.0,10.0
2017,17,mercedes,1,575.0,11,540.0,10.0,1.0
2017,17,ferrari,2,428.0,4,395.0,4.0,2.0
2017,17,red_bull,3,315.0,2,303.0,2.0,3.0
2017,17,force_india,4,159.0,0,147.0,0.0,4.0
2017,17,williams,5,68.0,0,66.0,0.0,5.0
2017,17,toro_rosso,6,53.0,0,52.0,0.0,6.0
2017,17,renault,7,48.0,0,42.0,0.0,8.0
2017,17,haas,8,43.0,0,43.0,0.0,7.0
2017,17,mclaren,9,23.0,0,23.0,0.0,9.0
2017,17,sauber,10,5.0,0,5.0,0.0,10.0
2017,18,mercedes,1,595.0,11,575.0,11.0,1.0
2017,18,ferrari,2,455.0,4,428.0,4.0,2.0
2017,18,red_bull,3,340.0,3,315.0,2.0,3.0
2017,18,force_india,4,175.0,0,159.0,0.0,4.0
2017,18,williams,5,76.0,0,68.0,0.0,5.0
2017,18,toro_rosso,6,53.0,0,53.0,0.0,6.0
2017,18,renault,7,48.0,0,48.0,0.0,7.0
2017,18,haas,8,47.0,0,43.0,0.0,8.0
2017,18,mclaren,9,24.0,0,23.0,0.0,9.0
2017,18,sauber,10,5.0,0,5.0,0.0,10.0
2017,19,mercedes,1,625.0,11,595.0,11.0,1.0
2017,19,ferrari,2,495.0,5,455.0,4.0,2.0
2017,19,red_bull,3,358.0,3,340.0,3.0,3.0
2017,19,force_india,4,177.0,0,175.0,0.0,4.0
2017,19,williams,5,82.0,0,76.0,0.0,5.0
2017,19,toro_rosso,6,53.0,0,53.0,0.0,6.0
2017,19,renault,7,49.0,0,48.0,0.0,7.0
2017,19,haas,8,47.0,0,47.0,0.0,8.0
2017,19,mclaren,9,28.0,0,24.0,0.0,9.0
2017,19,sauber,10,5.0,0,5.0,0.0,10.0
2017,20,mercedes,1,668.0,12,625.0,11.0,1.0
2017,20,ferrari,2,522.0,5,495.0,5.0,2.0
2017,20,red_bull,3,368.0,3,358.0,3.0,3.0
2017,20,force_india,4,187.0,0,177.0,0.0,4.0
2017,20,williams,5,83.0,0,82.0,0.0,5.0
2017,20,renault,6,57.0,0,49.0,0.0,7.0
2017,20,toro_rosso,7,53.0,0,53.0,0.0,6.0
2017,20,haas,8,47.0,0,47.0,0.0,8.0
2017,20,mclaren,9,30.0,0,28.0,0.0,9.0
2017,20,sauber,10,5.0,0,5.0,0.0,10.0
2018,1,ferrari,1,40.0,1,,,
2018,1,mercedes,2,22.0,0,,,
2018,1,red_bull,3,20.0,0,,,
2018,1,mclaren,4,12.0,0,,,
2018,1,renault,5,7.0,0,,,
2018,1,force_india,6,0.0,0,,,
2018,1,sauber,7,0.0,0,,,
2018,1,williams,8,0.0,0,,,
2018,1,toro_rosso,9,0.0,0,,,
2018,1,haas,10,0.0,0,,,
2018,2,ferrari,1,65.0,2,40.0,1.0,1.0
2018,2,mercedes,2,55.0,0,22.0,0.0,2.0
2018,2,mclaren,3,22.0,0,12.0,0.0,4.0
2018,2,red_bull,4,20.0,0,20.0,0.0,3.0
2018,2,renault,5,15.0,0,7.0,0.0,5.0
2018,2,toro_rosso,6,12.0,0,0.0,0.0,9.0
2018,2,haas,7,10.0,0,0.0,0.0,10.0
2018,2,sauber,8,2.0,0,0.0,0.0,7.0
2018,2,force_india,9,1.0,0,0.0,0.0,6.0
2018,2,williams,10,0.0,0,0.0,0.0,8.0
2018,3,mercedes,1,85.0,0,55.0,0.0,2.0
2018,3,ferrari,2,84.0,2,65.0,2.0,1.0
2018,3,red_bull,3,55.0,1,20.0,0.0,4.0
2018,3,mclaren,4,28.0,0,22.0,0.0,3.0
2018,3,renault,5,25.0,0,15.0,0.0,5.0
2018,3,toro_rosso,6,12.0,0,12.0,0.0,6.0
2018,3,haas,7,11.0,0,10.0,0.0,7.0
2018,3,sauber,8,2.0,0,2.0,0.0,8.0
2018,3,force_india,9,1.0,0,1.0,0.0,9.0
2018,3,williams,10,0.0,0,0.0,0.0,10.0
2018,4,ferrari,1,114.0,2,84.0,2.0,2.0
2018,4,mercedes,2,110.0,1,85.0,0.0,1.0
2018,4,red_bull,3,55.0,1,55.0,1.0,3.0
2018,4,mclaren,4,36.0,0,28.0,0.0,4.0
2018,4,renault,5,35.0,0,25.0,0.0,5.0
2018,4,force_india,6,16.0,0,1.0,0.0,9.0
2018,4,toro_rosso,7,13.0,0,12.0,0.0,6.0
2018,4,haas,8,11.0,0,11.0,0.0,7.0
2018,4,sauber,9,10.0,0,2.0,0.0,8.0
2018,4,williams,10,4.0,0,0.0,0.0,10.0
2018,5,mercedes,1,153.0,2,110.0,1.0,2.0
2018,5,ferrari,2,126.0,2,114.0,2.0,1.0
2018,5,red_bull,3,80.0,1,55.0,1.0,3.0
2018,5,renault,4,41.0,0,35.0,0.0,5.0
2018,5,mclaren,5,40.0,0,36.0,0.0,4.0
2018,5,haas,6,19.0,0,11.0,0.0,8.0
2018,5,force_india,7,18.0,0,16.0,0.0,6.0
2018,5,toro_rosso,8,13.0,0,13.0,0.0,7.0
2018,5,sauber,9,11.0,0,10.0,0.0,9.0
2018,5,williams,10,4.0,0,4.0,0.0,10.0
2018,6,mercedes,1,178.0,2,153.0,2.0,1.0
2018,6,ferrari,2,156.0,2,126.0,2.0,2.0
2018,6,red_bull,3,107.0,2,80.0,1.0,3.0
2018,6,renault,4,46.0,0,41.0,0.0,4.0
2018,6,mclaren,5,40.0,0,40.0,0.0,5.0
2018,6,force_india,6,26.0,0,18.0,0.0,7.0
2018,6,toro_rosso,7,19.0,0,13.0,0.0,8.0
2018,6,haas,8,19.0,0,19.0,0.0,6.0
2018,6,sauber,9,11.0,0,11.0,0.0,9.0
2018,6,williams,10,4.0,0,4.0,0.0,10.0
2018,7,mercedes,1,206.0,2,178.0,2.0,1.0
2018,7,ferrari,2,189.0,3,156.0,2.0,2.0
2018,7,red_bull,3,134.0,2,107.0,2.0,3.0
2018,7,renault,4,56.0,0,46.0,0.0,4.0
2018,7,mclaren,5,40.0,0,40.0,0.0,5.0
2018,7,force_india,6,28.0,0,26.0,0.0,6.0
2018,7,toro_rosso,7,19.0,0,19.0,0.0,7.0
2018,7,haas,8,19.0,0,19.0,0.0,8.0
2018,7,sauber,9,12.0,0,11.0,0.0,9.0
2018,7,williams,10,4.0,0,4.0,0.0,10.0
2018,8,mercedes,1,237.0,3,206.0,2.0,1.0
2018,8,ferrari,2,214.0,3,189.0,3.0,2.0
2018,8,red_bull,3,164.0,2,134.0,2.0,3.0
2018,8,renault,4,62.0,0,56.0,0.0,4.0
2018,8,mclaren,5,40.0,0,40.0,0.0,5.0
2018,8,force_india,6,28.0,0,28.0,0.0,6.0
2018,8,haas,7,27.0,0,19.0,0.0,8.0
2018,8,toro_rosso,8,19.0,0,19.0,0.0,7.0
2018,8,sauber,9,13.0,0,12.0,0.0,9.0
2018,8,williams,10,4.0,0,4.0,0.0,10.0
2018,9,ferrari,1,247.0,3,214.0,3.0,2.0
2018,9,mercedes,2,237.0,3,237.0,3.0,1.0
2018,9,red_bull,3,189.0,3,164.0,2.0,3.0
2018,9,renault,4,62.0,0,62.0,0.0,4.0
2018,9,haas,5,49.0,0,27.0,0.0,7.0
2018,9,mclaren,6,44.0,0,40.0,0.0,5.0
2018,9,force_india,7,42.0,0,28.0,0.0,6.0
2018,9,toro_rosso,8,19.0,0,19.0,0.0,8.0
2018,9,sauber,9,16.0,0,13.0,0.0,9.0
2018,9,williams,10,4.0,0,4.0,0.0,10.0
2018,10,ferrari,1,287.0,4,247.0,3.0,1.0
2018,10,mercedes,2,267.0,3,237.0,3.0,2.0
2018,10,red_bull,3,199.0,3,189.0,3.0,3.0
2018,10,renault,4,70.0,0,62.0,0.0,4.0
2018,10,haas,5,51.0,0,49.0,0.0,5.0
2018,10,force_india,6,49.0,0,42.0,0.0,7.0
2018,10,mclaren,7,48.0,0,44.0,0.0,6.0
2018,10,toro_rosso,8,19.0,0,19.0,0.0,8.0
2018,10,sauber,9,16.0,0,16.0,0.0,9.0
2018,10,williams,10,4.0,0,4.0,0.0,10.0
2018,11,mercedes,1,310.0,4,267.0,3.0,2.0
2018,11,ferrari,2,302.0,4,287.0,4.0,1.0
2018,11,red_bull,3,211.0,3,199.0,3.0,3.0
2018,11,renault,4,80.0,0,70.0,0.0,4.0
2018,11,force_india,5,59.0,0,49.0,0.0,6.0
2018,11,haas,6,59.0,0,51.0,0.0,5.0
2018,11,mclaren,7,48.0,0,48.0,0.0,7.0
2018,11,toro_rosso,8,20.0,0,19.0,0.0,8.0
2018,11,sauber,9,18.0,0,16.0,0.0,9.0
2018,11,williams,10,4.0,0,4.0,0.0,10.0
2018,12,mercedes,1,345.0,5,310.0,4.0,1.0
2018,12,ferrari,2,335.0,4,302.0,4.0,2.0
2018,12,red_bull,3,223.0,3,211.0,3.0,3.0
2018,12,renault,4,82.0,0,80.0,0.0,4.0
2018,12,haas,5,66.0,0,59.0,0.0,6.0
2018,12,force_india,6,59.0,0,59.0,0.0,5.0
2018,12,mclaren,7,52.0,0,48.0,0.0,7.0
2018,12,toro_rosso,8,28.0,0,20.0,0.0,8.0
2018,12,sauber,9,18.0,0,18.0,0.0,9.0
2018,12,williams,10,4.0,0,4.0,0.0,10.0
2018,13,mercedes,1,375.0,5,345.0,5.0,1.0
2018,13,ferrari,2,360.0,5,335.0,4.0,2.0
2018,13,red_bull,3,238.0,3,223.0,3.0,3.0
2018,13,renault,4,82.0,0,82.0,0.0,4.0
2018,13,haas,5,76.0,0,66.0,0.0,5.0
2018,13,mclaren,6,52.0,0,52.0,0.0,7.0
2018,13,toro_rosso,7,30.0,0,28.0,0.0,8.0
2018,13,sauber,8,19.0,0,18.0,0.0,9.0
2018,13,force_india,9,18.0,0,59.0,0.0,6.0
2018,13,williams,10,4.0,0,4.0,0.0,10.0
2018,14,mercedes,1,415.0,6,375.0,5.0,1.0
2018,14,ferrari,2,390.0,5,360.0,5.0,2.0
2018,14,red_bull,3,248.0,3,238.0,3.0,3.0
2018,14,renault,4,86.0,0,82.0,0.0,4.0
2018,14,haas,5,76.0,0,76.0,0.0,5.0
2018,14,mclaren,6,52.0,0,52.0,0.0,6.0
2018,14,force_india,7,32.0,0,18.0,0.0,9.0
2018,14,toro_rosso,8,30.0,0,30.0,0.0,7.0
2018,14,sauber,9,19.0,0,19.0,0.0,8.0
2018,14,williams,10,7.0,0,4.0,0.0,10.0
2018,15,mercedes,1,452.0,7,415.0,6.0,1.0
2018,15,ferrari,2,415.0,5,390.0,5.0,2.0
2018,15,red_bull,3,274.0,3,248.0,3.0,3.0
2018,15,renault,4,91.0,0,86.0,0.0,4.0
2018,15,haas,5,76.0,0,76.0,0.0,5.0
2018,15,mclaren,6,58.0,0,52.0,0.0,6.0
2018,15,force_india,7,32.0,0,32.0,0.0,7.0
2018,15,toro_rosso,8,30.0,0,30.0,0.0,8.0
2018,15,sauber,9,21.0,0,19.0,0.0,9.0
2018,15,williams,10,7.0,0,7.0,0.0,10.0
2018,16,mercedes,1,495.0,8,452.0,7.0,1.0
2018,16,ferrari,2,442.0,5,415.0,5.0,2.0
2018,16,red_bull,3,292.0,3,274.0,3.0,3.0
2018,16,renault,4,91.0,0,91.0,0.0,4.0
2018,16,haas,5,80.0,0,76.0,0.0,5.0
2018,16,mclaren,6,58.0,0,58.0,0.0,6.0
2018,16,force_india,7,35.0,0,32.0,0.0,7.0
2018,16,toro_rosso,8,30.0,0,30.0,0.0,8.0
2018,16,sauber,9,27.0,0,21.0,0.0,9.0
2018,16,williams,10,7.0,0,7.0,0.0,10.0
2018,17,mercedes,1,538.0,9,495.0,8.0,1.0
2018,17,ferrari,2,460.0,5,442.0,5.0,2.0
2018,17,red_bull,3,319.0,3,292.0,3.0,3.0
2018,17,renault,4,92.0,0,91.0,0.0,4.0
2018,17,haas,5,84.0,0,80.0,0.0,5.0
2018,17,mclaren,6,58.0,0,58.0,0.0,6.0
2018,17,force_india,7,43.0,0,35.0,0.0,7.0
2018,17,toro_rosso,8,30.0,0,30.0,0.0,8.0
2018,17,sauber,9,27.0,0,27.0,0.0,9.0
2018,17,williams,10,7.0,0,7.0,0.0,10.0
2018,18,mercedes,1,563.0,9,538.0,9.0,1.0
2018,18,ferrari,2,497.0,6,460.0,5.0,2.0
2018,18,red_bull,3,337.0,3,319.0,3.0,3.0
2018,18,renault,4,106.0,0,92.0,0.0,4.0
2018,18,haas,5,84.0,0,84.0,0.0,5.0
2018,18,mclaren,6,58.0,0,58.0,0.0,6.0
2018,18,force_india,7,47.0,0,43.0,0.0,7.0
2018,18,toro_rosso,8,32.0,0,30.0,0.0,8.0
2018,18,sauber,9,28.0,0,27.0,0.0,9.0
2018,18,williams,10,7.0,0,7.0,0.0,10.0
2018,19,mercedes,1,585.0,9,563.0,9.0,1.0
2018,19,ferrari,2,530.0,6,497.0,6.0,2.0
2018,19,red_bull,3,362.0,4,337.0,3.0,3.0
2018,19,renault,4,114.0,0,106.0,0.0,4.0
2018,19,haas,5,84.0,0,84.0,0.0,5.0
2018,19,mclaren,6,62.0,0,58.0,0.0,6.0
2018,19,force_india,7,47.0,0,47.0,0.0,7.0
2018,19,sauber,8,36.0,0,28.0,0.0,9.0
2018,19,toro_rosso,9,33.0,0,32.0,0.0,8.0
2018,19,williams,10,7.0,0,7.0,0.0,10.0
2018,20,mercedes,1,620.0,10,585.0,9.0,1.0
2018,20,ferrari,2,553.0,6,530.0,6.0,2.0
2018,20,red_bull,3,392.0,4,362.0,4.0,3.0
2018,20,renault,4,114.0,0,114.0,0.0,4.0
2018,20,haas,5,90.0,0,84.0,0.0,5.0
2018,20,mclaren,6,62.0,0,62.0,0.0,6.0
2018,20,force_india,7,48.0,0,47.0,0.0,7.0
2018,20,sauber,8,42.0,0,36.0,0.0,8.0
2018,20,toro_rosso,9,33.0,0,33.0,0.0,9.0
2018,20,williams,10,7.0,0,7.0,0.0,10.0
2018,21,mercedes,1,655.0,11,620.0,10.0,1.0
2018,21,ferrari,2,571.0,6,553.0,6.0,2.0
2018,21,red_bull,3,419.0,4,392.0,4.0,3.0
2018,21,renault,4,122.0,0,114.0,0.0,4.0
2018,21,haas,5,93.0,0,90.0,0.0,5.0
2018,21,mclaren,6,62.0,0,62.0,0.0,6.0
2018,21,force_india,7,52.0,0,48.0,0.0,7.0
2018,21,sauber,8,48.0,0,42.0,0.0,8.0
2018,21,toro_rosso,9,33.0,0,33.0,0.0,9.0
2018,21,williams,10,7.0,0,7.0,0.0,10.0
2019,1,mercedes,1,44.0,1,,,
2019,1,ferrari,2,22.0,0,,,
2019,1,red_bull,3,15.0,0,,,
2019,1,haas,4,8.0,0,,,
2019,1,renault,5,6.0,0,,,
2019,1,alfa,6,4.0,0,,,
2019,1,racing_point,7,2.0,0,,,
2019,1,toro_rosso,8,1.0,0,,,
2019,1,mclaren,9,0.0,0,,,
2019,1,williams,10,0.0,0,,,
2019,2,mercedes,1,87.0,2,44.0,1.0,1.0
2019,2,ferrari,2,48.0,0,22.0,0.0,2.0
2019,2,red_bull,3,31.0,0,15.0,0.0,3.0
2019,2,alfa,4,10.0,0,4.0,0.0,6.0
2019,2,mclaren,5,8.0,0,0.0,0.0,9.0
2019,2,haas,6,8.0,0,8.0,0.0,4.0
2019,2,renault,7,6.0,0,6.0,0.0,5.0
2019,2,toro_rosso,8,3.0,0,1.0,0.0,8.0
2019,2,racing_point,9,3.0,0,2.0,0.0,7.0
2019,2,williams,10,0.0,0,0.0,0.0,10.0
2019,3,mercedes,1,130.0,3,87.0,2.0,1.0
2019,3,ferrari,2,73.0,0,48.0,0.0,2.0
2019,3,red_bull,3,52.0,0,31.0,0.0,3.0
2019,3,renault,4,12.0,0,6.0,0.0,7.0
2019,3,alfa,5,12.0,0,10.0,0.0,4.0
2019,3,haas,6,8.0,0,8.0,0.0,6.0
2019,3,mclaren,7,8.0,0,8.0,0.0,5.0
2019,3,racing_point,8,7.0,0,3.0,0.0,9.0
2019,3,toro_rosso,9,4.0,0,3.0,0.0,8.0
2019,3,williams,10,0.0,0,0.0,0.0,10.0
2019,4,mercedes,1,173.0,4,130.0,3.0,1.0
2019,4,ferrari,2,99.0,0,73.0,0.0,2.0
2019,4,red_bull,3,64.0,0,52.0,0.0,3.0
2019,4,mclaren,4,18.0,0,8.0,0.0,7.0
2019,4,racing_point,5,17.0,0,7.0,0.0,8.0
2019,4,alfa,6,13.0,0,12.0,0.0,5.0
2019,4,renault,7,12.0,0,12.0,0.0,4.0
2019,4,haas,8,8.0,0,8.0,0.0,6.0
2019,4,toro_rosso,9,4.0,0,4.0,0.0,9.0
2019,4,williams,10,0.0,0,0.0,0.0,10.0
2019,5,mercedes,1,217.0,5,173.0,4.0,1.0
2019,5,ferrari,2,121.0,0,99.0,0.0,2.0
2019,5,red_bull,3,87.0,0,64.0,0.0,3.0
2019,5,mclaren,4,22.0,0,18.0,0.0,4.0
2019,5,racing_point,5,17.0,0,17.0,0.0,5.0
2019,5,haas,6,15.0,0,8.0,0.0,8.0
2019,5,alfa,7,13.0,0,13.0,0.0,6.0
2019,5,renault,8,12.0,0,12.0,0.0,7.0
2019,5,toro_rosso,9,6.0,0,4.0,0.0,9.0
2019,5,williams,10,0.0,0,0.0,0.0,10.0
2019,6,mercedes,1,257.0,6,217.0,5.0,1.0
2019,6,ferrari,2,139.0,0,121.0,0.0,2.0
2019,6,red_bull,3,110.0,0,87.0,0.0,3.0
2019,6,mclaren,4,30.0,0,22.0,0.0,4.0
2019,6,racing_point,5,17.0,0,17.0,0.0,5.0
2019,6,haas,6,16.0,0,15.0,0.0,6.0
2019,6,toro_rosso,7,16.0,0,6.0,0.0,9.0
2019,6,renault,8,14.0,0,12.0,0.0,8.0
2019,6,alfa,9,13.0,0,13.0,0.0,7.0
2019,6,williams,10,0.0,0,0.0,0.0,10.0
2019,7,mercedes,1,295.0,7,257.0,6.0,1.0
2019,7,ferrari,2,172.0,0,139.0,0.0,2.0
2019,7,red_bull,3,124.0,0,110.0,0.0,3.0
2019,7,mclaren,4,30.0,0,30.0,0.0,4.0
2019,7,renault,5,28.0,0,14.0,0.0,8.0
2019,7,racing_point,6,19.0,0,17.0,0.0,5.0
2019,7,toro_rosso,7,17.0,0,16.0,0.0,7.0
2019,7,haas,8,16.0,0,16.0,0.0,6.0
2019,7,alfa,9,13.0,0,13.0,0.0,9.0
2019,7,williams,10,0.0,0,0.0,0.0,10.0
2019,8,mercedes,1,338.0,8,295.0,7.0,1.0
2019,8,ferrari,2,198.0,0,172.0,0.0,2.0
2019,8,red_bull,3,137.0,0,124.0,0.0,3.0
2019,8,mclaren,4,40.0,0,30.0,0.0,4.0
2019,8,renault,5,32.0,0,28.0,0.0,5.0
2019,8,racing_point,6,19.0,0,19.0,0.0,6.0
2019,8,alfa,7,19.0,0,13.0,0.0,9.0
2019,8,toro_rosso,8,17.0,0,17.0,0.0,7.0
2019,8,haas,9,16.0,0,16.0,0.0,8.0
2019,8,williams,10,0.0,0,0.0,0.0,10.0
2019,9,mercedes,1,363.0,8,338.0,8.0,1.0
2019,9,ferrari,2,228.0,0,198.0,0.0,2.0
2019,9,red_bull,3,169.0,1,137.0,0.0,3.0
2019,9,mclaren,4,52.0,0,40.0,0.0,4.0
2019,9,renault,5,32.0,0,32.0,0.0,5.0
2019,9,alfa,6,22.0,0,19.0,0.0,7.0
2019,9,racing_point,7,19.0,0,19.0,0.0,6.0
2019,9,toro_rosso,8,17.0,0,17.0,0.0,8.0
2019,9,haas,9,16.0,0,16.0,0.0,9.0
2019,9,williams,10,0.0,0,0.0,0.0,10.0
2019,10,mercedes,1,407.0,9,363.0,8.0,1.0
2019,10,ferrari,2,243.0,0,228.0,0.0,2.0
2019,10,red_bull,3,191.0,1,169.0,1.0,3.0
2019,10,mclaren,4,60.0,0,52.0,0.0,4.0
2019,10,renault,5,39.0,0,32.0,0.0,5.0
2019,10,alfa,6,26.0,0,22.0,0.0,6.0
2019,10,racing_point,7,19.0,0,19.0,0.0,7.0
2019,10,toro_rosso,8,19.0,0,17.0,0.0,8.0
2019,10,haas,9,16.0,0,16.0,0.0,9.0
2019,10,williams,10,0.0,0,0.0,0.0,10.0
2019,11,mercedes,1,409.0,9,407.0,9.0,1.0
2019,11,ferrari,2,261.0,0,243.0,0.0,2.0
2019,11,red_bull,3,217.0,2,191.0,1.0,3.0
2019,11,mclaren,4,70.0,0,60.0,0.0,4.0
2019,11,toro_rosso,5,42.0,0,19.0,0.0,8.0
2019,11,renault,6,39.0,0,39.0,0.0,5.0
2019,11,racing_point,7,31.0,0,19.0,0.0,7.0
2019,11,haas,8,26.0,0,16.0,0.0,9.0
2019,11,alfa,9,26.0,0,26.0,0.0,6.0
2019,11,williams,10,1.0,0,0.0,0.0,10.0
2019,12,mercedes,1,438.0,10,409.0,9.0,1.0
2019,12,ferrari,2,288.0,0,261.0,0.0,2.0
2019,12,red_bull,3,244.0,2,217.0,2.0,3.0
2019,12,mclaren,4,82.0,0,70.0,0.0,4.0
2019,12,toro_rosso,5,43.0,0,42.0,0.0,5.0
2019,12,renault,6,39.0,0,39.0,0.0,6.0
2019,12,alfa,7,32.0,0,26.0,0.0,9.0
2019,12,racing_point,8,31.0,0,31.0,0.0,7.0
2019,12,haas,9,26.0,0,26.0,0.0,8.0
2019,12,williams,10,1.0,0,1.0,0.0,10.0
2019,13,mercedes,1,471.0,10,438.0,10.0,1.0
2019,13,ferrari,2,326.0,1,288.0,0.0,2.0
2019,13,red_bull,3,254.0,2,244.0,2.0,3.0
2019,13,mclaren,4,82.0,0,82.0,0.0,4.0
2019,13,toro_rosso,5,51.0,0,43.0,0.0,5.0
2019,13,renault,6,43.0,0,39.0,0.0,6.0
2019,13,racing_point,7,40.0,0,31.0,0.0,8.0
2019,13,alfa,8,32.0,0,32.0,0.0,7.0
2019,13,haas,9,26.0,0,26.0,0.0,9.0
2019,13,williams,10,1.0,0,1.0,0.0,10.0
2019,14,mercedes,1,505.0,10,471.0,10.0,1.0
2019,14,ferrari,2,351.0,2,326.0,1.0,2.0
2019,14,red_bull,3,266.0,2,254.0,2.0,3.0
2019,14,mclaren,4,83.0,0,82.0,0.0,4.0
2019,14,renault,5,65.0,0,43.0,0.0,6.0
2019,14,toro_rosso,6,51.0,0,51.0,0.0,5.0
2019,14,racing_point,7,46.0,0,40.0,0.0,7.0
2019,14,alfa,8,34.0,0,32.0,0.0,8.0
2019,14,haas,9,26.0,0,26.0,0.0,9.0
2019,14,williams,10,1.0,0,1.0,0.0,10.0
2019,15,mercedes,1,527.0,10,505.0,10.0,1.0
2019,15,ferrari,2,394.0,3,351.0,2.0,2.0
2019,15,red_bull,3,289.0,2,266.0,2.0,3.0
2019,15,mclaren,4,89.0,0,83.0,0.0,4.0
2019,15,renault,5,67.0,0,65.0,0.0,5.0
2019,15,toro_rosso,6,55.0,0,51.0,0.0,6.0
2019,15,racing_point,7,46.0,0,46.0,0.0,7.0
2019,15,alfa,8,35.0,0,34.0,0.0,8.0
2019,15,haas,9,26.0,0,26.0,0.0,9.0
2019,15,williams,10,1.0,0,1.0,0.0,10.0
2019,16,mercedes,1,571.0,11,527.0,10.0,1.0
2019,16,ferrari,2,409.0,3,394.0,3.0,2.0
2019,16,red_bull,3,311.0,2,289.0,2.0,3.0
2019,16,mclaren,4,101.0,0,89.0,0.0,4.0
2019,16,renault,5,68.0,0,67.0,0.0,5.0
2019,16,toro_rosso,6,55.0,0,55.0,0.0,6.0
2019,16,racing_point,7,52.0,0,46.0,0.0,7.0
2019,16,alfa,8,35.0,0,35.0,0.0,8.0
2019,16,haas,9,28.0,0,26.0,0.0,9.0
2019,16,williams,10,1.0,0,1.0,0.0,10.0
2019,17,mercedes,1,612.0,12,571.0,11.0,1.0
2019,17,ferrari,2,435.0,3,409.0,3.0,2.0
2019,17,red_bull,3,323.0,2,311.0,2.0,3.0
2019,17,mclaren,4,111.0,0,101.0,0.0,4.0
2019,17,renault,5,68.0,0,68.0,0.0,5.0
2019,17,toro_rosso,6,62.0,0,55.0,0.0,6.0
2019,17,racing_point,7,58.0,0,52.0,0.0,7.0
2019,17,alfa,8,35.0,0,35.0,0.0,8.0
2019,17,haas,9,28.0,0,28.0,0.0,9.0
2019,17,williams,10,1.0,0,1.0,0.0,10.0
2019,18,mercedes,1,652.0,13,612.0,12.0,1.0
2019,18,ferrari,2,466.0,3,435.0,3.0,2.0
2019,18,red_bull,3,341.0,2,323.0,2.0,3.0
2019,18,mclaren,4,111.0,0,111.0,0.0,4.0
2019,18,renault,5,73.0,0,68.0,0.0,5.0
