season,round,raceName,circuitId,circuitName,lat,long,country,date,driverId,givenName,familyName,dateOfBirth,nationalityDriver,constructorId,nameConstructor,nationalityConstructor,position,points,grid,laps,status,millisRace,rankFastestLap,lapFastestLap,timeFastestLap,unitsAverageSpeed,speedAverageSpeed,positionDrivers,pointsDrivers,winsDrivers,positionConstructors,pointsConstructors,winsConstructors,driver,constructor,q1,q2,q3
2010,1,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Bahrain,2010-03-14,buemi,Sébastien,Buemi,1988-10-31,Swiss,toro_rosso,Toro Rosso,Italian,16,0.0,15,46,Electrical,,10.0,41.0,2:00.080,kph,188.844,16.0,0.0,0.0,8.0,0.0,0.0,Sébastien Buemi,Toro Rosso,1:56.189,1:56.265,
2010,1,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Bahrain,2010-03-14,trulli,Jarno,Trulli,1974-07-13,Italian,lotus_racing,Lotus,Malaysian,17,0.0,20,46,Hydraulics,,18.0,34.0,2:02.930,kph,184.465,17.0,0.0,0.0,9.0,0.0,0.0,Jarno Trulli,Lotus,1:59.852,,
2010,1,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Bahrain,2010-03-14,rosa,Pedro,de la Rosa,1971-02-24,Spanish,sauber,Sauber,Swiss,18,0.0,14,28,Hydraulics,,16.0,27.0,2:01.650,kph,186.406,18.0,0.0,0.0,10.0,0.0,0.0,Pedro de la Rosa,Sauber,1:56.428,1:56.237,
2010,1,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Bahrain,2010-03-14,bruno_senna,Bruno,Senna,1983-10-15,Brazilian,hrt,HRT,Spanish,19,0.0,23,17,Overheating,,22.0,14.0,2:09.127,kph,175.613,19.0,0.0,0.0,11.0,0.0,0.0,Bruno Senna,HRT,2:03.204,,
2010,1,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Bahrain,2010-03-14,glock,Timo,Glock,1982-03-18,German,virgin,Virgin,British,20,0.0,19,16,Gearbox,,21.0,11.0,2:07.062,kph,178.467,20.0,0.0,0.0,12.0,0.0,0.0,Timo Glock,Virgin,1:59.728,,
2010,1,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Bahrain,2010-03-14,petrov,Vitaly,Petrov,1984-09-08,Russian,renault,Renault,French,21,0.0,17,13,Suspension,,19.0,7.0,2:04.307,kph,182.422,21.0,0.0,0.0,7.0,0.0,0.0,Vitaly Petrov,Renault,1:56.167,1:56.619,
2010,1,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Bahrain,2010-03-14,kobayashi,Kamui,Kobayashi,1986-09-13,Japanese,sauber,Sauber,Swiss,22,0.0,16,11,Hydraulics,,20.0,4.0,2:05.044,kph,181.347,22.0,0.0,0.0,10.0,0.0,0.0,Kamui Kobayashi,Sauber,1:56.541,1:56.270,
2010,1,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Bahrain,2010-03-14,grassi,Lucas,di Grassi,1984-08-11,Brazilian,virgin,Virgin,British,23,0.0,22,2,Hydraulics,,23.0,2.0,2:09.361,kph,175.295,23.0,0.0,0.0,12.0,0.0,0.0,Lucas di Grassi,Virgin,2:00.587,,
2010,1,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Bahrain,2010-03-14,chandhok,Karun,Chandhok,1984-01-19,Indian,hrt,HRT,Spanish,24,0.0,24,1,Accident,,,,,,,24.0,0.0,0.0,11.0,0.0,0.0,Karun Chandhok,HRT,2:04.904,,
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,button,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,1,25.0,4,58,Finished,5616531.0,6.0,52.0,1:29.291,kph,213.804,3.0,31.0,1.0,2.0,54.0,1.0,Jenson Button,McLaren,1:24.897,1:24.531,1:24.675
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,kubica,Robert,Kubica,1984-12-07,Polish,renault,Renault,French,2,18.0,9,58,Finished,5628565.0,8.0,52.0,1:29.570,kph,213.138,6.0,18.0,0.0,4.0,18.0,0.0,Robert Kubica,Renault,1:25.588,1:25.122,1:25.372
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,massa,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,3,15.0,5,58,Finished,5631019.0,7.0,52.0,1:29.537,kph,213.216,2.0,33.0,0.0,1.0,70.0,1.0,Felipe Massa,Ferrari,1:25.548,1:25.010,1:24.837
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,alonso,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,4,12.0,3,58,Finished,5632835.0,10.0,47.0,1:29.707,kph,212.812,1.0,37.0,1.0,1.0,70.0,1.0,Fernando Alonso,Ferrari,1:25.082,1:24.335,1:24.111
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,rosberg,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,5,10.0,6,58,Finished,5633214.0,2.0,53.0,1:28.489,kph,215.742,5.0,20.0,0.0,3.0,29.0,0.0,Nico Rosberg,Mercedes,1:24.788,1:24.788,1:24.884
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,hamilton,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,6,8.0,11,58,Finished,5646429.0,3.0,47.0,1:28.506,kph,215.7,4.0,23.0,0.0,2.0,54.0,1.0,Lewis Hamilton,McLaren,1:25.046,1:25.184,
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,liuzzi,Vitantonio,Liuzzi,1980-08-06,Italian,force_india,Force India,Indian,7,6.0,13,58,Finished,5676378.0,9.0,55.0,1:29.685,kph,212.865,9.0,8.0,0.0,6.0,8.0,0.0,Vitantonio Liuzzi,Force India,1:26.170,1:25.743,
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,barrichello,Rubens,Barrichello,1972-05-23,Brazilian,williams,Williams,British,8,4.0,8,58,Finished,5677067.0,5.0,58.0,1:29.210,kph,213.998,11.0,5.0,0.0,7.0,5.0,0.0,Rubens Barrichello,Williams,1:25.702,1:25.085,1:25.217
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,webber,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,9,2.0,2,58,Finished,5683850.0,1.0,47.0,1:28.358,kph,216.061,10.0,6.0,0.0,5.0,18.0,0.0,Mark Webber,Red Bull,1:25.286,1:24.276,1:24.035
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,michael_schumacher,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,10,1.0,7,58,Finished,5685922.0,4.0,58.0,1:29.185,kph,214.058,8.0,9.0,0.0,3.0,29.0,0.0,Michael Schumacher,Mercedes,1:25.351,1:24.871,1:24.927
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,alguersuari,Jaime,Alguersuari,1990-03-23,Spanish,toro_rosso,Toro Rosso,Italian,11,0.0,17,58,Finished,5687832.0,11.0,49.0,1:29.713,kph,212.798,12.0,0.0,0.0,8.0,0.0,0.0,Jaime Alguersuari,Toro Rosso,1:26.095,1:26.089,
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,rosa,Pedro,de la Rosa,1971-02-24,Spanish,sauber,Sauber,Swiss,12,0.0,14,58,Finished,5690615.0,12.0,54.0,1:30.587,kph,210.745,14.0,0.0,0.0,9.0,0.0,0.0,Pedro de la Rosa,Sauber,1:26.089,1:25.747,
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,kovalainen,Heikki,Kovalainen,1981-10-19,Finnish,lotus_racing,Lotus,Malaysian,13,0.0,19,56,+2 Laps,,14.0,52.0,1:33.638,kph,203.878,15.0,0.0,0.0,10.0,0.0,0.0,Heikki Kovalainen,Lotus,1:28.797,,
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,chandhok,Karun,Chandhok,1984-01-19,Indian,hrt,HRT,Spanish,14,0.0,22,53,+5 Laps,,16.0,48.0,1:35.045,kph,200.86,16.0,0.0,0.0,11.0,0.0,0.0,Lucas di Grassi,Virgin,1:30.185,,
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,glock,Timo,Glock,1982-03-18,German,virgin,Virgin,British,15,0.0,23,41,Suspension,,15.0,37.0,1:34.230,kph,202.597,21.0,0.0,0.0,12.0,0.0,0.0,Bruno Senna,HRT,1:30.526,,
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,grassi,Lucas,di Grassi,1984-08-11,Brazilian,virgin,Virgin,British,16,0.0,24,26,Hydraulics,,17.0,17.0,1:36.607,kph,197.613,24.0,0.0,0.0,12.0,0.0,0.0,Karun Chandhok,HRT,1:30.613,,
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,vettel,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,17,0.0,1,25,Wheel,,13.0,22.0,1:31.556,kph,208.515,7.0,12.0,0.0,5.0,18.0,0.0,Sebastian Vettel,Red Bull,1:24.774,1:24.096,1:23.919
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,sutil,Adrian,Sutil,1983-01-11,German,force_india,Force India,Indian,18,0.0,10,9,Engine,,19.0,6.0,1:43.223,kph,184.947,13.0,0.0,0.0,6.0,8.0,0.0,Adrian Sutil,Force India,1:25.504,1:25.046,1:26.036
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,petrov,Vitaly,Petrov,1984-09-08,Russian,renault,Renault,French,19,0.0,18,9,Spun off,,18.0,6.0,1:43.132,kph,185.11,22.0,0.0,0.0,4.0,18.0,0.0,Vitaly Petrov,Renault,1:26.471,,
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,bruno_senna,Bruno,Senna,1983-10-15,Brazilian,hrt,HRT,Spanish,20,0.0,21,4,Hydraulics,,20.0,4.0,2:27.276,kph,129.626,20.0,0.0,0.0,11.0,0.0,0.0,Timo Glock,Virgin,1:29.592,,
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,buemi,Sébastien,Buemi,1988-10-31,Swiss,toro_rosso,Toro Rosso,Italian,21,0.0,12,0,Collision,,,,,,,18.0,0.0,0.0,8.0,0.0,0.0,Sébastien Buemi,Toro Rosso,1:26.061,1:25.638,
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,hulkenberg,Nico,Hülkenberg,1987-08-19,German,williams,Williams,British,22,0.0,15,0,Collision,,,,,,,17.0,0.0,0.0,7.0,5.0,0.0,Nico Hülkenberg,Williams,1:25.866,1:25.748,
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,kobayashi,Kamui,Kobayashi,1986-09-13,Japanese,sauber,Sauber,Swiss,23,0.0,16,0,Collision,,,,,,,23.0,0.0,0.0,9.0,0.0,0.0,Kamui Kobayashi,Sauber,1:26.251,1:25.777,
2010,2,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Australia,2010-03-28,trulli,Jarno,Trulli,1974-07-13,Italian,lotus_racing,Lotus,Malaysian,24,0.0,20,0,Hydraulics,,,,,,,19.0,0.0,0.0,10.0,0.0,0.0,Jarno Trulli,Lotus,1:29.111,,
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,vettel,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,1,25.0,3,56,Finished,5628412.0,6.0,53.0,1:37.813,kph,204.009,3.0,37.0,1.0,3.0,61.0,1.0,Sebastian Vettel,Red Bull,1:47.632,1:46.828,1:50.789
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,webber,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,2,18.0,1,56,Finished,5633261.0,1.0,53.0,1:37.054,kph,205.605,8.0,24.0,0.0,3.0,61.0,1.0,Mark Webber,Red Bull,1:51.886,1:48.210,1:49.327
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,rosberg,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,3,15.0,2,56,Finished,5641916.0,8.0,53.0,1:38.129,kph,203.352,5.0,35.0,0.0,4.0,44.0,0.0,Nico Rosberg,Mercedes,1:52.560,1:47.417,1:50.673
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,kubica,Robert,Kubica,1984-12-07,Polish,renault,Renault,French,4,12.0,6,56,Finished,5647001.0,7.0,55.0,1:38.074,kph,203.466,7.0,30.0,0.0,5.0,30.0,0.0,Robert Kubica,Renault,1:46.283,1:46.951,1:51.051
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,sutil,Adrian,Sutil,1983-01-11,German,force_india,Force India,Indian,5,10.0,4,56,Finished,5649471.0,9.0,55.0,1:38.160,kph,203.288,9.0,10.0,0.0,6.0,18.0,0.0,Adrian Sutil,Force India,1:49.479,1:47.085,1:50.914
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,hamilton,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,6,8.0,20,56,Finished,5651883.0,4.0,32.0,1:37.745,kph,204.151,6.0,31.0,0.0,2.0,66.0,1.0,Lewis Hamilton,McLaren,1:53.050,,
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,massa,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,7,6.0,21,56,Finished,5655480.0,5.0,48.0,1:37.784,kph,204.07,1.0,39.0,0.0,1.0,76.0,1.0,Felipe Massa,Ferrari,1:53.283,,
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,button,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,8,4.0,17,56,Finished,5666330.0,10.0,49.0,1:38.501,kph,202.584,4.0,35.0,1.0,2.0,66.0,1.0,Jenson Button,McLaren,1:52.211,,
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,alguersuari,Jaime,Alguersuari,1990-03-23,Spanish,toro_rosso,Toro Rosso,Italian,9,2.0,14,56,Finished,5699014.0,13.0,44.0,1:39.489,kph,200.572,13.0,2.0,0.0,8.0,2.0,0.0,Jaime Alguersuari,Toro Rosso,1:48.655,1:49.464,
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,hulkenberg,Nico,Hülkenberg,1987-08-19,German,williams,Williams,British,10,1.0,5,56,Finished,5701811.0,11.0,51.0,1:39.124,kph,201.311,14.0,1.0,0.0,7.0,6.0,0.0,Nico Hülkenberg,Williams,1:49.664,1:47.346,1:51.001
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,buemi,Sébastien,Buemi,1988-10-31,Swiss,toro_rosso,Toro Rosso,Italian,11,0.0,13,56,Finished,5707350.0,3.0,54.0,1:37.610,kph,204.433,15.0,0.0,0.0,8.0,2.0,0.0,Sébastien Buemi,Toro Rosso,1:48.945,1:49.207,
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,barrichello,Rubens,Barrichello,1972-05-23,Brazilian,williams,Williams,British,12,0.0,7,55,+1 Lap,,12.0,46.0,1:39.428,kph,200.695,12.0,5.0,0.0,7.0,6.0,0.0,Rubens Barrichello,Williams,1:50.301,1:48.371,1:51.511
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,alonso,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,13,0.0,19,54,Engine,,2.0,41.0,1:37.231,kph,205.23,2.0,37.0,1.0,1.0,76.0,1.0,Fernando Alonso,Ferrari,1:53.044,,
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,grassi,Lucas,di Grassi,1984-08-11,Brazilian,virgin,Virgin,British,14,0.0,24,53,+3 Laps,,18.0,28.0,1:43.224,kph,193.315,19.0,0.0,0.0,12.0,0.0,0.0,Lucas di Grassi,Virgin,1:59.977,,
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,chandhok,Karun,Chandhok,1984-01-19,Indian,hrt,HRT,Spanish,15,0.0,22,53,+3 Laps,,21.0,40.0,1:44.790,kph,190.426,18.0,0.0,0.0,11.0,0.0,0.0,Karun Chandhok,HRT,1:56.299,,
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,bruno_senna,Bruno,Senna,1983-10-15,Brazilian,hrt,HRT,Spanish,16,0.0,23,52,+4 Laps,,22.0,39.0,1:45.334,kph,189.443,20.0,0.0,0.0,11.0,0.0,0.0,Bruno Senna,HRT,1:57.269,,
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,trulli,Jarno,Trulli,1974-07-13,Italian,lotus_racing,Lotus,Malaysian,17,0.0,18,51,+5 Laps,,20.0,31.0,1:43.753,kph,192.329,21.0,0.0,0.0,10.0,0.0,0.0,Jarno Trulli,Lotus,1:52.884,,
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,kovalainen,Heikki,Kovalainen,1981-10-19,Finnish,lotus_racing,Lotus,Malaysian,18,0.0,15,46,+10 Laps,,17.0,44.0,1:42.701,kph,194.299,17.0,0.0,0.0,10.0,0.0,0.0,Heikki Kovalainen,Lotus,1:52.875,1:52.270,
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,petrov,Vitaly,Petrov,1984-09-08,Russian,renault,Renault,French,19,0.0,11,32,Gearbox,,14.0,32.0,1:40.693,kph,198.174,23.0,0.0,0.0,5.0,30.0,0.0,Vitaly Petrov,Renault,1:47.952,1:48.760,
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,liuzzi,Vitantonio,Liuzzi,1980-08-06,Italian,force_india,Force India,Indian,20,0.0,10,12,Throttle,,16.0,9.0,1:42.594,kph,194.502,11.0,8.0,0.0,6.0,18.0,0.0,Vitantonio Liuzzi,Force India,1:49.922,1:48.238,1:52.254
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,michael_schumacher,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,21,0.0,8,9,Wheel,,15.0,9.0,1:42.084,kph,195.474,10.0,9.0,0.0,4.0,44.0,0.0,Michael Schumacher,Mercedes,1:52.239,1:48.400,1:51.717
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,kobayashi,Kamui,Kobayashi,1986-09-13,Japanese,sauber,Sauber,Swiss,22,0.0,9,8,Engine,,19.0,6.0,1:43.340,kph,193.098,24.0,0.0,0.0,9.0,0.0,0.0,Kamui Kobayashi,Sauber,1:48.467,1:47.792,1:51.767
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,glock,Timo,Glock,1982-03-18,German,virgin,Virgin,British,23,0.0,16,2,Spun off,,23.0,2.0,1:46.388,kph,187.566,22.0,0.0,0.0,12.0,0.0,0.0,Timo Glock,Virgin,1:52.398,1:52.520,
2010,3,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Malaysia,2010-04-04,rosa,Pedro,de la Rosa,1971-02-24,Spanish,sauber,Sauber,Swiss,24,0.0,12,0,Engine,,,,,,,16.0,0.0,0.0,9.0,0.0,0.0,Pedro de la Rosa,Sauber,1:47.153,1:48.771,
2010,4,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,China,2010-04-18,button,Jenson,Button,1980-01-19,British,mclaren,McLaren,British,1,25.0,5,56,Finished,6402163.0,4.0,14.0,1:42.886,kph,190.731,1.0,60.0,2.0,1.0,109.0,2.0,Jenson Button,McLaren,1:36.122,1:35.443,1:34.979
2010,4,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,China,2010-04-18,hamilton,Lewis,Hamilton,1985-01-07,British,mclaren,McLaren,British,2,18.0,6,56,Finished,6403693.0,1.0,13.0,1:42.061,kph,192.273,4.0,49.0,0.0,1.0,109.0,2.0,Lewis Hamilton,McLaren,1:35.641,1:34.928,1:35.034
2010,4,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,China,2010-04-18,rosberg,Nico,Rosberg,1985-06-27,German,mercedes,Mercedes,German,3,15.0,4,56,Finished,6411647.0,5.0,14.0,1:43.245,kph,190.068,2.0,50.0,0.0,4.0,60.0,0.0,Nico Rosberg,Mercedes,1:35.952,1:35.134,1:34.923
2010,4,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,China,2010-04-18,alonso,Fernando,Alonso,1981-07-29,Spanish,ferrari,Ferrari,Italian,4,12.0,3,56,Finished,6414032.0,9.0,14.0,1:44.134,kph,188.445,3.0,49.0,1.0,2.0,90.0,1.0,Fernando Alonso,Ferrari,1:35.987,1:35.235,1:34.913
2010,4,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,China,2010-04-18,kubica,Robert,Kubica,1984-12-07,Polish,renault,Renault,French,5,10.0,8,56,Finished,6424376.0,6.0,14.0,1:43.630,kph,189.362,7.0,40.0,0.0,5.0,46.0,0.0,Robert Kubica,Renault,1:36.348,1:35.550,1:35.364
2010,4,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,China,2010-04-18,vettel,Sebastian,Vettel,1987-07-03,German,red_bull,Red Bull,Austrian,6,8.0,1,56,Finished,6435473.0,2.0,14.0,1:42.358,kph,191.715,5.0,45.0,1.0,3.0,73.0,1.0,Sebastian Vettel,Red Bull,1:36.317,1:35.280,1:34.558
2010,4,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,China,2010-04-18,petrov,Vitaly,Petrov,1984-09-08,Russian,renault,Renault,French,7,6.0,14,56,Finished,6449763.0,8.0,14.0,1:43.801,kph,189.05,12.0,6.0,0.0,5.0,46.0,0.0,Vitaly Petrov,Renault,1:37.031,1:36.311,
2010,4,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,China,2010-04-18,webber,Mark,Webber,1976-08-27,Australian,red_bull,Red Bull,Austrian,8,4.0,2,56,Finished,6454335.0,3.0,14.0,1:42.609,kph,191.246,8.0,28.0,0.0,3.0,73.0,1.0,Mark Webber,Red Bull,1:35.978,1:35.100,1:34.808
2010,4,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,China,2010-04-18,massa,Felipe,Massa,1981-04-25,Brazilian,ferrari,Ferrari,Italian,9,2.0,7,56,Finished,6459959.0,13.0,14.0,1:44.594,kph,187.616,6.0,41.0,0.0,2.0,90.0,1.0,Felipe Massa,Ferrari,1:36.076,1:35.290,1:35.180
2010,4,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,China,2010-04-18,michael_schumacher,Michael,Schumacher,1969-01-03,German,mercedes,Mercedes,German,10,1.0,9,56,Finished,6463912.0,10.0,14.0,1:44.298,kph,188.149,10.0,10.0,0.0,4.0,60.0,0.0,Michael Schumacher,Mercedes,1:36.484,1:35.715,1:35.646
2010,4,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,China,2010-04-18,sutil,Adrian,Sutil,1983-01-11,German,force_india,Force India,Indian,11,0.0,10,56,Finished,6465037.0,11.0,14.0,1:44.364,kph,188.03,9.0,10.0,0.0,6.0,18.0,0.0,Adrian Sutil,Force India,1:36.671,1:35.665,1:35.963
2010,4,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,China,2010-04-18,barrichello,Rubens,Barrichello,1972-05-23,Brazilian,williams,Williams,British,12,0.0,11,56,Finished,6465828.0,14.0,17.0,1:45.559,kph,185.901,13.0,5.0,0.0,7.0,6.0,0.0,Rubens Barrichello,Williams,1:36.664,1:35.748,
2010,4,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,China,2010-04-18,alguersuari,Jaime,Alguersuari,1990-03-23,Spanish,toro_rosso,Toro Rosso,Italian,13,0.0,12,56,Finished,6473579.0,7.0,14.0,1:43.755,kph,189.134,14.0,2.0,0.0,8.0,2.0,0.0,Jaime Alguersuari,Toro Rosso,1:36.618,1:36.047,
2010,4,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,China,2010-04-18,kovalainen,Heikki,Kovalainen,1981-10-19,Finnish,lotus_racing,Lotus,Malaysian,14,0.0,21,55,+1 Lap,,15.0,14.0,1:47.141,kph,183.156,18.0,0.0,0.0,10.0,0.0,0.0,Heikki Kovalainen,Lotus,1:39.520,,
2010,4,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,China,2010-04-18,hulkenberg,Nico,Hülkenberg,1987-08-19,German,williams,Williams,British,15,0.0,16,55,+1 Lap,,12.0,13.0,1:44.549,kph,187.697,15.0,1.0,0.0,7.0,6.0,0.0,Nico Hülkenberg,Williams,1:37.049,1:36.647,
2010,4,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,China,2010-04-18,bruno_senna,Bruno,Senna,1983-10-15,Brazilian,hrt,HRT,Spanish,16,0.0,23,54,+2 Laps,,17.0,16.0,1:48.216,kph,181.337,21.0,0.0,0.0,11.0,0.0,0.0,Bruno Senna,HRT,1:40.469,,
2010,4,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,China,2010-04-18,chandhok,Karun,Chandhok,1984-01-19,Indian,hrt,HRT,Spanish,17,0.0,24,52,+4 Laps,,18.0,15.0,1:48.788,kph,180.383,19.0,0.0,0.0,11.0,0.0,0.0,Karun Chandhok,HRT,1:40.578,,
2010,4,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,China,2010-04-18,trulli,Jarno,Trulli,1974-07-13,Italian,lotus_racing,Lotus,Malaysian,18,0.0,20,26,Hydraulics,,19.0,14.0,1:49.675,kph,178.925,22.0,0.0,0.0,10.0,0.0,0.0,Jarno Trulli,Lotus,1:39.399,,
